"","access1-0.1.rcp45","access1-0.1.rcp85","access1-3.1.rcp45","access1-3.1.rcp85","bcc-csm1-1.1.rcp45","bcc-csm1-1.1.rcp85","bcc-csm1-1-m.1.rcp45","bcc-csm1-1-m.1.rcp85","canesm2.1.rcp45","canesm2.1.rcp85","ccsm4.6.rcp45","ccsm4.6.rcp85","cesm1-bgc.1.rcp45","cesm1-bgc.1.rcp85","cesm1-cam5.1.rcp45","cesm1-cam5.1.rcp85","cmcc-cm.1.rcp45","cmcc-cm.1.rcp85","cnrm-cm5.1.rcp45","cnrm-cm5.1.rcp85","csiro-mk3-6-0.1.rcp45","csiro-mk3-6-0.1.rcp85","ec-earth.8.rcp45","ec-earth.2.rcp85","fgoals-g2.1.rcp45","fgoals-g2.1.rcp85","gfdl-cm3.1.rcp45","gfdl-cm3.1.rcp85","gfdl-esm2g.1.rcp45","gfdl-esm2g.1.rcp85","gfdl-esm2m.1.rcp45","gfdl-esm2m.1.rcp85","giss-e2-r.6.rcp45","giss-e2-r.2.rcp85","hadgem2-ao.1.rcp45","hadgem2-ao.1.rcp85","hadgem2-cc.1.rcp45","hadgem2-cc.1.rcp85","hadgem2-es.1.rcp45","hadgem2-es.1.rcp85","inmcm4.1.rcp45","inmcm4.1.rcp85","ipsl-cm5a-lr.1.rcp45","ipsl-cm5a-lr.1.rcp85","ipsl-cm5a-mr.1.rcp45","ipsl-cm5a-mr.1.rcp85","miroc-esm.1.rcp45","miroc-esm.1.rcp85","miroc-esm-chem.1.rcp45","miroc-esm-chem.1.rcp85","miroc5.1.rcp45","miroc5.1.rcp85","mpi-esm-lr.1.rcp45","mpi-esm-lr.1.rcp85","mpi-esm-mr.1.rcp45","mpi-esm-mr.1.rcp85","mri-cgcm3.1.rcp45","mri-cgcm3.1.rcp85","noresm1-m.1.rcp45","noresm1-m.1.rcp85","cmcc-cms.1.rcp45","cmcc-cms.1.rcp85","giss-e2-h.6.rcp45","giss-e2-h.2.rcp85"
"2019-09-08",88.0682,91.4477,88.295,83.2253,91.9049,89.0213,89.6243,85.6418,86.9144,85.1954,86.0423,86.1719,89.9447,90.0536,89.159,90.6791,87.4148,89.6171,85.4726,86.6444,85.0577,88.808,92.4593,87.737,89.7863,84.2153,92.2316,83.1632,94.4807,92.1677,88.5857,87.7964,84.4619,92.5925,92.3522,95.1854,85.4798,88.4093,88.6019,88.0106,85.937,93.9632,94.73,93.407,83.1965,82.8491,92.8301,86.144,88.1312,89.7575,82.688,90.5774,84.9155,87.8144,85.6256,88.3337,86.7767,86.5283,93.0506,86.6192,91.2488,89.3723,88.9502,82.9976
"2019-09-09",86.2196,91.0049,89.6477,82.0733,88.0916,87.7964,87.6191,82.0733,81.9005,83.5664,86.8883,86.6642,84.1244,90.7943,90.7484,91.2749,85.6562,92.318,86.0855,85.6022,86.4707,87.4841,88.6631,88.6055,90.9491,78.4715,93.4304,84.9299,90.6494,88.0106,85.3088,89.6225,82.8959,91.3208,93.0164,94.2332,86.5724,89.2616,86.2484,86.0855,87.6344,95.2034,92.0822,89.7746,82.7078,84.7382,91.9139,86.7578,85.7309,87.8171,84.9938,90.7295,86.459,87.2951,85.334,94.1531,88.916,82.2668,89.4155,85.9658,90.3542,88.6892,90.4208,83.8598
"2019-09-10",83.4557,90.1769,91.4018,80.1167,87.2555,87.6173,90.6053,80.6018,82.9742,85.0019,88.1546,87.3104,82.1138,90.5243,90.1004,86.459,86.4356,92.408,85.9181,84.6608,85.8839,77.252,89.5361,86.6048,89.4281,78.1313,96.7838,85.9991,88.8035,85.2071,86.405,86.6633,82.5008,92.1893,93.5537,93.2891,85.6535,90.8258,90.7988,88.5839,86.8208,92.1785,92.3288,87.2501,83.6411,87.3977,93.1955,87.4283,84.3791,91.292,85.3034,86.1377,85.4249,87.8981,83.4764,92.4125,89.7116,88.3373,88.9151,86.2808,90.3515,94.2521,92.9822,86.4815
"2019-09-11",86.6786,90.1805,92.2433,83.1362,79.1285,88.2653,91.9607,81.1103,81.1598,85.9892,88.7135,86.0765,84.0713,93.0776,90.4073,82.2317,85.0505,91.0841,85.9136,86.9234,82.0652,77.4014,92.2622,86.9252,82.7285,83.1011,95.3987,84.3269,86.396,85.2404,91.6205,86.2259,84.1928,91.2155,96.2609,91.4891,81.6557,90.1364,90.9842,88.8962,89.9429,89.8511,91.1768,88.9412,82.643,88.9898,91.9184,89.0132,84.7346,91.7456,84.1433,88.0709,86.8397,90.0626,82.337,94.1423,87.9206,88.8557,90.4298,87.9701,91.5827,90.0842,95.7641,92.9543
"2019-09-12",87.6938,90.9977,91.7231,83.5052,77.7002,82.4594,91.616,81.1814,82.3163,90.3803,91.202,85.1594,84.0209,95.5985,91.346,81.4091,84.4034,85.5977,85.6049,89.6324,81.4613,76.9865,91.715,79.2095,83.8553,83.3189,93.5636,85.2899,81.5468,86.1503,89.4515,88.3625,83.8877,88.8323,96.3311,89.1113,81.77,94.6049,86.7335,90.9977,89.8313,89.2337,89.5262,87.3149,77.0783,85.0325,89.8745,90.8042,86.8388,88.214,83.354,89.4632,85.2044,87.809,81.8501,88.9997,83.4773,84.1784,91.346,88.6811,88.061,81.1193,95.1035,91.8806
"2019-09-13",89.6738,90.527,92.111,82.9049,79.3544,79.9178,92.3468,82.9931,82.3802,94.1171,88.8557,87.2168,86.1431,92.3324,91.238,82.2848,86.6786,83.9453,82.2398,90.5945,81.5297,76.9568,90.8168,78.6029,89.2958,85.6058,90.3569,87.9854,85.7408,85.7165,89.7134,91.4378,85.7237,90.7682,94.3835,86.1017,82.6205,93.1973,84.2693,91.139,90.9356,89.1707,84.6158,85.5374,73.202,80.2625,88.5173,90.338,83.2838,87.3905,81.7835,90.3335,84.3467,86.4635,87.188,91.0346,84.4457,91.0688,86.8415,88.2023,90.9014,82.256,93.9866,91.0598
"2019-09-14",90.6269,89.168,89.0825,82.5143,84.686,78.305,90.6458,81.9941,81.2003,88.889,88.9754,84.4655,88.2059,88.7612,89.9879,83.0111,86.1359,82.4387,81.5837,89.6342,80.3318,77.4797,90.968,84.9236,91.0994,82.8077,87.4193,84.1919,88.7828,86.0036,86.7956,91.7159,86.6426,90.4973,89.8727,85.3493,83.5007,92.8157,84.5231,91.9868,89.9348,88.4129,84.7652,83.4206,75.3611,78.9413,85.9262,87.9395,82.0211,89.0105,80.9204,92.282,86.0909,91.5665,87.494,89.528,90.5162,90.8888,82.3307,89.9996,90.077,81.2264,94.8533,86.297
"2019-09-15",92.4089,92.2748,87.5192,85.379,87.4922,79.0214,86.1566,81.5027,84.2162,86.9198,88.5011,84.9965,89.6657,89.0456,88.4507,83.7563,83.831,83.6492,82.0454,84.9992,77.4086,79.7711,91.2245,87.0215,90.8213,83.8661,84.8669,82.1921,86.3789,85.9028,91.5854,92.7581,87.1439,88.1573,85.8983,84.4187,84.2504,92.4791,84.3638,90.7772,88.853,87.8207,84.5123,84.0317,79.0943,75.3575,83.8184,85.8731,78.026,92.1371,81.8438,91.4288,85.3961,90.7673,88.6163,85.3025,87.9737,79.5713,82.7294,88.0133,87.6344,81.617,95.1305,82.6043
"2019-09-16",92.8175,92.0516,89.9438,88.5542,88.9196,79.2977,85.7975,85.3529,89.5235,84.8264,89.3966,85.676,88.6334,89.3345,84.6473,83.5196,82.5206,84.8507,83.9363,82.1444,78.1349,81.716,93.2216,86.585,90.9239,81.1058,85.7984,80.3417,83.3333,86.5382,90.0734,90.3137,86.5778,85.1045,88.5776,83.8625,81.3857,93.6356,81.1688,91.9292,90.2039,83.8634,86.4527,83.7725,83.1227,75.6185,81.5252,87.5804,78.5894,95.7785,77.6813,82.7474,85.9838,86.7308,84.9524,81.8708,79.9691,76.5914,84.2927,87.9998,91.6466,84.8201,94.3259,82.9229
"2019-09-17",92.2748,93.1928,86.7443,90.0104,88.9772,80.4911,84.1883,83.3063,92.3972,83.1938,86.945,87.1259,85.5761,89.4362,84.8435,84.956,77.7821,85.7399,85.3718,82.8536,80.4344,85.0541,92.8598,79.3058,93.8201,82.5359,86.6318,80.5505,79.9601,83.2334,88.034,89.87,87.2312,85.2656,93.1838,83.5547,82.7807,94.2665,80.2571,89.9933,91.2299,79.7342,86.8838,80.4497,84.2018,78.7667,78.35,87.2546,79.1501,92.3657,76.0892,81.2921,84.6725,84.5069,85.9856,84.7211,79.5731,77.0738,86.3294,83.8958,89.7629,89.2265,94.8848,81.8429
"2019-09-18",91.6088,91.679,86.5364,89.1356,85.3646,79.4408,85.8614,85.037,96.2888,85.4555,80.0276,87.5732,82.1372,85.8713,85.9244,86.9675,74.0876,85.3601,84.299,84.929,83.0939,78.9413,87.6866,77.639,94.1846,81.464,85.8686,81.0392,79.1411,83.7572,87.296,87.512,87.0485,88.0493,87.5597,81.9284,84.7841,93.2081,81.6512,88.8143,91.0436,80.6585,91.9373,81.5549,86,78.3383,78.2807,84.6266,80.6495,90.2309,77.6012,83.7941,81.6035,82.8572,87.4679,80.6288,82.7753,82.4126,83.9417,87.3059,85.4798,86.4599,93.3098,87.7631
"2019-09-19",89.2589,88.5362,82.8329,89.4605,86.6678,84.1676,87.6821,83.8436,95.819,89.096,83.9975,86.2529,81.0167,85.6481,86.7236,86.162,75.3116,86.2016,79.808,85.8425,86.8784,80.0438,84.92,77.9531,90.5495,77.6849,85.3961,81.9905,82.0472,83.8328,88.8611,88.5056,84.5537,87.0755,83.561,80.7512,81.9869,88.1825,81.9266,85.7615,88.7792,83.8994,90.9032,82.4063,83.885,81.5135,77.9504,79.3211,81.4496,88.8971,81.9365,84.4241,78.6587,82.013,88.5254,82.3955,82.6907,86.396,81.167,86.6678,76.5815,83.9048,94.0865,89.6108
"2019-09-20",88.2275,88.4057,87.6596,87.7613,85.6715,91.022,89.5379,83.0354,95.2925,94.0397,87.6047,85.9883,81.554,85.5851,84.1622,85.0946,78.4886,85.6436,79.8161,89.402,89.3939,84.1505,86.4806,81.3317,89.9933,76.0334,86.7137,82.5287,79.16,85.7354,88.9673,90.1517,85.3151,87.9197,81.635,78.9908,81.4073,88.2914,84.3755,87.8666,89.9474,80.5325,91.9877,79.4363,82.7006,85.1711,77.2691,78.413,84.4835,85.4879,83.8679,86.5391,79.5983,82.8932,88.8242,83.8436,82.9247,87.3824,81.2291,86.4554,80.402,80.6495,90.1184,86.4761
"2019-09-21",86.1989,89.996,85.4564,89.0024,86.1935,92.5799,87.5111,81.545,98.9132,96.8684,86.5508,87.6299,82.2506,84.5591,83.8418,80.5028,79.1501,85.8434,78.7757,90.8645,91.0292,82.9994,83.5025,84.0398,89.2553,81.2093,89.3912,81.3785,74.6753,83.5088,89.6792,86.2385,88.1402,81.6197,83.3378,79.5416,81.23,88.6748,85.1297,87.5129,90.3236,82.7924,89.7728,81.6359,77.6237,86.5841,76.9199,79.1357,86.6768,83.93,83.9651,90.311,81.815,82.6646,90.3236,80.6207,82.8023,87.3437,81.4658,87.4994,84.0875,77.6318,90.3902,85.8722
"2019-09-22",81.7151,87.9872,84.7103,88.844,87.8018,90.6179,86.0234,77.6156,94.5086,97.6604,87.7649,88.0466,83.3036,85.7561,85.3142,78.5426,77.6534,86.8487,74.4071,89.9528,94.7012,84.0497,79.4084,88.4318,84.3575,86.9243,89.4074,81.2498,76.3439,80.4434,86.9684,80.9447,85.8785,77.0954,82.5368,84.0092,79.5524,87.8567,83.1245,92.1353,88.4381,86.6714,88.9484,79.1825,73.4297,85.0217,75.2756,77.9207,83.3747,79.871,81.113,87.6542,80.4065,86.4527,87.6218,78.6956,84.6779,89.564,82.3091,83.6789,87.9899,77.7839,88.3976,83.7032
"2019-09-23",80.4938,87.737,84.3701,88.8953,90.7853,88.8197,83.5268,78.3365,91.3919,94.0586,87.2897,85.3241,83.6141,85.9694,86.1917,80.9141,76.253,86.2106,69.8774,90.3056,92.291,85.4636,78.0728,86.864,80.6414,88.79,83.9066,81.2039,79.2428,83.0219,84.9731,76.1531,83.8796,75.9974,80.2832,84.7958,79.0916,86.018,83.1191,90.2606,88.9493,87.8675,87.7271,81.113,77.4077,87.2753,78.7442,76.1216,81.1121,85.1738,77.1638,85.7057,78.9971,83.4674,82.544,73.0715,83.2847,87.0026,84.2333,81.6935,90.2597,77.0873,86.3384,82.7591
"2019-09-24",78.9584,85.442,81.5432,87.1088,89.4047,87.8504,86.1278,82.7051,91.9589,90.4766,83.6402,82.0481,82.3676,87.5246,84.947,82.7528,75.2036,86.0261,70.0394,89.0285,88.655,85.2233,76.4672,82.2938,78.2339,87.6542,83.6348,82.4306,82.463,84.47,87.0368,74.9093,82.2938,73.445,75.9137,87.3293,79.8548,85.7039,85.9361,89.8241,89.6135,85.4231,88.9997,80.2634,85.3835,88.4867,82.6043,73.8923,82.1165,83.1236,76.0667,82.787,78.8639,81.905,75.0938,73.022,83.6375,80.5307,80.1626,81.8969,87.998,79.5263,87.8774,83.8634
"2019-09-25",80.1122,87.5651,82.715,87.1547,91.1777,84.7931,86.6669,86.4869,91.3973,93.0767,80.1104,74.1911,79.7234,89.0969,83.3072,85.9604,77.8586,85.8164,76.676,85.4078,84.533,81.1526,78.971,80.6855,78.1754,86.5013,86.5769,85.0946,84.5204,84.1694,91.4306,75.1631,84.2963,74.7536,74.8832,88.4489,80.8709,82.3334,86.3915,87.1961,86.6003,85.6562,89.906,80.1833,90.6692,89.0456,82.8032,71.6081,81.9068,84.974,77.5121,80.3534,78.6236,83.6528,79.4705,75.137,85.784,75.2801,78.7496,83.4566,88.988,82.0508,84.2963,82.1399
"2019-09-26",79.4174,87.3869,85.1954,87.1016,94.424,87.6929,86.9045,84.2531,94.7786,88.1339,75.9155,78.5516,73.9283,87.0017,80.0303,85.0955,78.5966,87.6029,77.3555,80.8709,84.9056,77.756,79.2644,80.7053,82.6655,86.0927,87.7496,81.9041,83.6861,80.1149,89.7044,75.6671,79.7711,75.0794,77.9495,89.2157,83.1668,82.2758,85.0091,84.6968,83.9957,85.0415,92.0786,80.1365,88.5443,87.9314,84.2198,70.5758,85.316,88.7117,81.9293,78.1727,77.8532,87.4445,81.3605,75.3863,88.5758,75.6176,77.1836,83.5529,89.2292,80.2625,82.9535,84.2288
"2019-09-27",74.9012,84.8903,82.6646,88.1096,89.1473,88.2023,86.8757,84.0182,94.4375,81.8069,75.3278,79.8665,77.3762,77.1827,77.6372,84.6293,83.4674,87.2492,78.7361,76.3169,84.4484,81.5,80.2688,80.861,85.7201,80.7134,88.3796,84.5438,82.7465,80.8088,83.165,77.0522,80.4128,73.7429,78.0998,88.5875,86.1701,81.6314,81.9194,82.6916,80.1869,82.1435,92.9912,77.171,84.9893,83.1299,80.1005,71.8664,89.3651,86.1845,87.9692,77.468,79.7702,85.4843,81.1049,72.3128,83.1785,78.2006,74.9084,85.154,84.3251,80.888,82.7951,82.4153
"2019-09-28",71.3993,83.0237,80.2769,86.6606,87.9323,88.3373,86.3312,82.2731,91.4585,77.9954,80.3651,81.2471,76.8191,73.4594,81.6728,86.6129,85.4564,83.9507,78.7478,75.0488,85.4825,75.1145,80.6882,80.4776,87.611,80.4839,88.9223,80.9501,81.6089,89.7656,81.1472,86.3843,78.4688,73.5359,79.9439,90.4055,86.0378,79.1816,82.5107,83.579,77.3708,83.5799,92.1722,78.7838,84.3998,82.4288,76.1495,71.2724,83.4773,73.7042,81.8366,76.5986,78.7298,84.2054,80.9429,69.5417,84.7616,79.7603,76.7102,81.5108,85.7453,82.7744,83.336,84.5087
"2019-09-29",71.4911,81.1418,75.5447,84.5528,87.2978,87.7739,84.8183,83.7941,83.0813,82.0859,84.7499,74.9462,80.8007,78.44,74.3315,87.8612,83.6024,78.7118,81.9419,75.4808,86.1773,75.1793,77.2133,79.8089,82.7654,83.6096,87.1394,79.8836,83.5862,89.3273,84.6446,85.0082,77.1413,75.5879,82.2983,89.5514,86.1116,79.8215,83.6834,85.0928,75.6725,77.4644,90.9239,75.5168,81.2066,82.2074,78.3572,74.6924,82.1381,76.2584,83.5889,72.6269,85.3961,87.971,74.2145,70.1861,84.3179,84.0137,81.0455,81.9545,88.6694,81.0545,81.8978,85.3619
"2019-09-30",75.1802,78.9476,80.321,84.9047,85.2152,84.0029,86.1215,83.1848,78.5885,84.1433,83.9354,72.203,83.7986,80.2409,68.7434,88.2995,85.3277,77.8703,87.8036,74.8247,89.5595,84.0407,75.9074,81.7538,81.3281,84.6563,85.4411,73.4927,80.8772,85.28,86.3249,79.5335,78.1826,75.5816,86.3762,87.8792,87.521,80.7008,83.8553,84.4574,71.0789,75.2711,85.0793,80.6225,80.519,85.2881,75.7382,75.6302,77.7344,77.8262,87.3653,71.2301,79.385,86.9567,75.6005,70.7711,82.1327,84.8264,81.7862,80.6189,88.6802,85.7534,80.5415,86.5778
"2019-10-01",79.5101,77.1656,79.1393,83.7113,82.0049,81.8861,84.4988,84.8003,75.353,81.0473,84.2342,77.1611,86.495,78.9224,68.9531,87.8774,83.4944,80.8025,83.3045,81.1472,88.2059,86.2484,76.5887,84.3809,82.2497,85.1738,86.5544,73.5521,76.955,81.7439,86.4518,80.9969,77.9045,78.89,86.8046,85.8623,83.4179,82.6421,80.699,81.8114,69.0836,77.8784,76.4465,84.5078,81.0329,86.9486,76.1846,80.1266,81.0977,79.0556,79.6487,67.478,78.0926,86.8514,73.7105,71.2013,83.507,79.2383,86.4131,79.6361,82.8014,87.3617,79.286,89.1797
"2019-10-02",81.6575,76.9442,77.2259,83.8616,79.1132,81.3101,89.1491,83.4332,75.3944,84.0866,81.284,78.0647,87.1574,81.9428,73.0292,89.9636,84.2648,82.8635,85.2233,84.7049,87.9458,85.9649,81.6008,85.3601,83.0039,78.8639,78.989,72.5927,79.0745,81.6179,85.5887,80.8682,72.1256,86.189,87.1547,84.0749,82.0526,81.1589,80.3444,81.4577,70.3202,78.9989,73.859,87.4427,82.3136,87.3626,82.0967,79.529,82.3343,78.1619,77.0774,68.8811,80.6711,87.2789,79.0412,70.4111,86.3132,78.6407,83.4764,78.1592,82.3775,83.9498,80.5442,82.5053
"2019-10-03",82.3982,78.2096,74.7896,84.5375,77.1332,79.2599,90.4577,82.1435,79.8323,84.7526,84.0605,78.8864,87.6488,82.8743,76.919,91.2209,82.2758,83.7284,83.1632,85.5518,85.6004,85.433,79.9097,84.1946,80.1761,70.9898,79.4849,68.5148,81.788,81.1076,86.7101,84.1154,72.0779,82.6007,85.7732,79.8296,74.3045,81.9941,82.5737,80.6225,75.7202,82.3226,74.0822,89.6225,82.6358,87.0782,86.963,77.5553,80.5955,78.4418,78.791,73.2083,80.2067,88.3949,82.3172,70.6829,81.9851,83.9363,81.8816,81.1958,82.8419,83.7392,81.3983,75.5951
"2019-10-04",83.1092,81.1535,79.6649,83.1911,77.756,78.9026,85.2305,80.465,79.6397,90.1211,84.3899,76.9163,84.2522,83.9183,82.148,88.2455,84.1406,84.938,80.6216,82.4315,84.875,82.1552,79.2995,77.1422,78.2339,69.5255,77.2421,72.7403,83.8823,78.1538,86.5058,87.1421,81.3038,80.7575,84.7283,79.3427,72.5909,76.9244,83.8544,83.1344,76.5752,86.045,77.8676,90.8141,81.3236,86.8739,92.3855,78.8765,78.6344,81.6377,78.4976,76.4456,80.5847,86.9819,83.9993,73.5638,80.2166,86.0405,76.6949,82.3307,81.5081,84.9443,79.7333,76.1054
"2019-10-05",83.822,83.966,83.1686,76.5932,79.0601,79.4255,83.0921,79.835,81.2345,89.4434,83.8652,76.6715,76.7345,71.7827,82.4909,84.3188,78.4454,83.7059,79.0979,84.8453,83.9993,87.9422,71.4272,77.153,80.2796,73.1336,81.3245,76.0955,85.8353,78.7181,87.2294,82.652,83.1407,82.4531,85.9271,78.4688,72.1958,76.3925,81.9977,84.3899,79.7819,85.8893,78.9332,90.8681,79.3607,89.3021,88.8404,77.9603,75.4484,86.5049,75.2486,76.7426,83.3495,84.1064,84.218,75.1955,82.904,85.775,76.0649,81.5189,80.7512,85.379,81.7394,78.962
"2019-10-06",81.9104,83.2586,78.926,73.3451,80.5424,79.7342,85.2008,79.4633,81.4973,88.6901,81.9365,72.086,76.5977,70.3598,82.1219,81.59,79.7531,85.6337,72.6269,89.987,78.5237,87.8054,62.8133,80.0546,84.8102,77.8721,83.8625,77.0972,85.0118,78.0881,90.2057,82.2245,84.2495,80.2544,88.4588,78.7604,74.4773,80.5298,81.2525,75.3827,83.9678,86.4284,83.9975,90.6071,80.5388,87.7811,91.2461,78.4418,76.5041,86.1872,74.0354,74.3918,81.2642,84.0506,84.9713,77.3483,79.3841,84.7382,71.5739,81.8915,83.6825,84.3323,84.7418,80.4821
"2019-10-07",84.5393,83.9129,73.4819,71.1122,83.4593,75.9686,84.4934,81.7799,87.6641,88.1546,80.4452,72.8303,75.6509,73.5503,81.6809,80.1176,78.1493,88.0646,71.6153,87.1412,79.4201,81.7853,65.138,78.8153,87.2951,79.0079,82.211,78.2042,83.5178,79.4975,90.1607,80.6576,87.1466,85.2377,88.7918,78.5651,77.4896,83.7833,83.2955,69.0143,85.1846,81.2201,85.6112,90.3524,87.5363,87.8054,90.5675,77.0423,83.1245,83.3981,74.894,78.7082,75.7166,86.6309,82.7366,77.7074,77.3816,84.7256,68.0171,81.9356,83.7005,78.1304,84.848,81.7484
"2019-10-08",91.247,86.4104,77.189,71.6369,85.0694,78.143,82.5008,82.9652,87.8432,87.5129,78.4427,73.1948,75.0452,73.5008,80.105,73.8977,77.0459,88.5308,73.5971,85.1432,80.3984,79.7594,71.3696,75.5672,83.7005,79.0889,77.5247,79.7783,84.3152,83.6744,91.9139,83.5664,85.3889,86.9054,87.8909,81.0446,82.2371,76.4861,82.697,66.9398,85.0145,82.1561,84.4538,93.4808,89.2535,87.4823,90.5792,83.5106,79.8422,84.5735,77.9846,78.0728,70.8503,86.8469,80.6036,74.3612,76.0721,86.63,72.0167,82.3775,85.4645,66.3449,80.9006,82.5449
"2019-10-09",96.1673,88.7729,78.1052,74.4467,81.2552,82.283,82.0256,80.1347,83.2352,87.7082,80.1383,74.8499,76.5347,78.2285,79.6883,70.1321,79.6064,88.8809,74.2892,76.568,78.8162,75.0506,72.3992,74.0579,81.0023,80.5154,71.285,81.1868,85.2935,84.0029,90.0635,86.0369,83.012,85.7786,85.6859,82.3217,81.833,68.8595,82.8194,65.2631,87.4301,78.6146,81.6818,92.8409,87.9593,86.9684,86.4059,79.3535,81.2021,78.7892,80.1635,79.2977,69.9161,86.1557,82.4099,81.1076,83.8724,84.3053,80.0735,81.4784,88.4165,62.7953,77.6075,84.2486
"2019-10-10",85.8038,99.9725,79.7486,71.7269,77.0531,84.0506,81.0032,79.5596,83.5349,87.6011,80.1716,79.1024,78.3914,79.9322,76.1972,71.9564,77.2637,85.856,76.5761,75.0497,85.2737,76.055,73.5368,67.6067,79.0313,78.1097,74.318,77.0405,85.7237,76.2692,91.2236,85.2242,83.9156,76.7417,86.405,81.6125,80.753,67.8515,86.5274,67.1693,85.0658,77.2853,74.9066,87.4805,87.2825,87.0575,83.9921,73.5512,82.427,70.0979,81.8132,78.8423,72.4451,82.7501,81.3749,82.8437,80.0357,76.5887,81.7232,80.429,84.0866,62.0924,77.7821,84.1064
"2019-10-11",80.564,96.7172,80.6549,69.431,76.6724,79.5524,79.0097,79.3328,81.6575,86.0333,82.2092,79.9367,77.0198,77.5877,76.5032,74.8751,75.9227,83.3198,75.7229,77.7317,81.752,77.027,74.7446,66.5069,77.8982,71.159,76.1621,75.3809,83.489,69.3833,89.3858,84.0488,80.8763,72.6926,82.2713,79.1186,77.5112,68.9963,85.7417,71.8052,84.0686,76.5815,69.7883,84.8534,85.4816,86.6561,79.9331,77.6795,80.3003,66.0461,80.3264,79.6595,74.9183,75.4367,80.5289,81.8555,70.5596,69.3896,82.0661,79.2374,77.3564,66.1631,79.4624,82.5674
"2019-10-12",79.9052,82.8707,80.6396,70.4975,81.5342,77.261,79.2428,79.2986,77.4617,83.5079,83.2676,84.2819,79.2824,74.1992,77.1944,76.1612,75.7805,81.599,74.2649,81.8663,76.4033,72.8618,76.6454,71.1392,77.9126,68.1026,77.576,72.734,85.8407,69.2537,90.7772,82.3352,72.7313,71.2031,79.8476,75.5312,75.1847,73.2254,85.9712,74.4584,80.8331,74.0534,70.9691,83.6546,85.8038,83.6807,73.5854,80.3336,77.0324,66.3431,79.6748,80.0708,78.1016,67.307,82.0328,82.3397,75.1946,67.883,78.7847,78.9728,71.555,71.7008,79.1987,80.1986
"2019-10-13",79.8404,77.4113,80.4155,70.4993,80.1959,70.7315,78.5813,77.6984,75.0614,78.2681,78.7469,82.8563,80.1797,76.1612,77.1503,78.152,74.9561,80.6324,78.2762,80.6936,71.4263,69.6263,80.2085,75.9686,70.8134,65.6654,74.9075,77.1782,83.8517,74.0579,91.0778,79.259,72.1391,71.8619,73.1354,74.7131,75.0029,75.6203,85.5779,74.4971,81.2156,74.3963,77.3159,79.6811,85.8803,81.4505,72.7889,75.7787,75.4295,64.8788,79.9538,81.1301,80.0771,66.7373,80.2004,82.3631,78.2672,68.8955,81.4424,76.1414,72.545,72.3533,82.4009,78.1466
"2019-10-14",79.4795,72.7655,79.7927,71.0096,80.0051,74.2199,77.7443,73.931,73.3892,72.9131,78.7514,82.0391,81.2192,78.5642,80.897,75.7634,70.5902,77.4806,79.2833,78.7937,71.8259,70.4993,80.3642,80.8016,69.0242,71.3147,70.6469,75.4547,82.877,76.8326,88.4309,76.8497,71.1374,68.4905,74.6357,75.7319,73.9994,77.3636,82.4414,76.2899,81.7034,73.724,78.4211,73.6808,89.933,79.6217,67.6634,74.6546,74.0192,67.8965,77.5184,79.4615,77.0738,70.3724,76.5059,83.462,79.1123,70.898,80.8367,75.2162,73.7357,78.6668,82.1669,74.8184
"2019-10-15",78.0341,69.8045,80.2364,72.5153,78.5759,76.0019,80.5091,71.7296,73.067,72.9275,75.3683,78.7919,82.2686,80.4623,81.4919,75.857,68.3717,76.7174,76.5095,76.8011,77.2304,68.6579,78.9503,76.2638,67.4303,75.182,71.4614,73.2821,85.0739,78.7334,88.6289,75.4412,67.874,63.194,73.8266,78.0719,72.3659,76.6409,81.896,78.6335,82.6466,76.4753,77.7155,73.7645,88.4399,83.3981,66.5942,76.559,75.7688,74.6987,79.0988,73.4009,75.2117,74.8553,74.3279,82.7537,71.7845,70.8161,78.6002,76.0757,75.929,80.2886,84.1406,74.1434
"2019-10-16",77.7443,67.5482,76.0019,73.3829,80.3705,74.7617,80.8952,76.5851,75.6572,76.4483,74.3468,75.11,83.2676,81.0257,81.293,78.8126,66.8444,76.433,69.7361,80.1761,78.5912,68.747,79.2086,69.5696,70.5389,71.0501,69.0422,71.5784,88.556,75.4394,89.4191,72.0311,66.092,59.5013,74.3936,77.8118,75.9947,77.8739,78.9152,79.3913,82.958,79.6811,78.35,75.056,80.1338,79.7576,65.8625,74.9786,75.2495,75.6761,79.8521,70.6793,73.0256,75.5654,74.2991,79.5722,72.7115,71.4605,77.4761,78.3059,80.6468,79.9358,84.1802,76.3205
"2019-10-17",79.5254,66.6302,73.5872,76.0784,79.9655,73.5044,80.4596,70.0349,79.3211,83.7176,74.9687,73.6727,80.0519,80.0582,82.31,78.4778,70.2077,74.9489,66.7787,79.295,76.0802,70.1861,79.1852,68.5652,72.8951,64.2767,66.587,70.4111,87.674,76.8578,92.9228,70.4228,72.2606,60.3725,73.7249,73.0841,78.6011,78.026,79.3958,79.0745,83.3558,75.9272,81.6602,74.6699,78.4706,79.0745,69.4427,77.279,78.5606,69.3626,80.6432,73.5899,72.4379,81.212,77.6228,80.4236,67.775,69.9296,79.5353,80.5199,83.1767,78.2258,79.3859,72.9365
